Ship_Name,Mnemonic_All,Mnemonic_Fleet,Mnemonic_Ship,Dept_Name,Trap_Type,Deck_No,Area,Location,Location_Trap,Count_Type
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,5,Sakura Galley,Dish Wash Area,Dish Wash Machine JC/0510565,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,M,5,Sakura Galley,Sushi Bar,Technical Space (Sushi Counter),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,M,5,Sakura Galley,Sushi Bar,Hand Wash Sink (Bar Counter),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Crew Galley,Hot Section,Compressor JC/0410320 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Crew Galley,Hot Section,Compressor JC/0410321 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Crew Galley,Pastry,RHS Prep Table (Cold Rm 040120),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Crew Galley,Pastry,Compressor JC/410229 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Crew Galley,Bakery,Dough Mixers (Between),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Crew Galley,Bakery,Freezer JC/0410125,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Entrance Galley,Executive Chef Office Cabinet LHS,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Hot Section,Hot Control Cabinet JC/0410646G,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,M,4,Main Galley,Hot Section,Compressor JC/0410646 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,M,4,Main Galley,Cold Counter,Compressor JC/0410646A (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,M,4,Main Galley,Cold Counter,Compressor JC/0410650A (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Pot Wash,Pulper Food Waste (Corner),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Pot Wash,Clean Rack (Entrance),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Cold Galley 1,Compressor JC/0410748 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Cold Galley 1,Dry Store Cabinet,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Cold Galley 2,Compressor JC/0410730 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Cold Galley 2,Compressor  JC/0410731 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Cold Galley 2,Freezer JC/0410727,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Coffee Station,Compressor JC/0411121 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Coffee Station,Bread Toaster,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Dish Wash,Glass Wash machine JC/0410802,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,4,Main Galley,Dish Wash,Clean Rack (corner),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Preparation Room,Vegetable & Fruit Preparation,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Preparation Room,Vegetable & Fruit Preparation,TS Compressor JC/0310108 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Preparation Room,Meat & Fish Preparation,Hobart Meat Grinder,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Preparation Room,Meat & Fish Preparation,Cleaning Locker Room,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Preparation Room,Meat & Fish Preparation,Dishwash Machine,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Preparation Room,Potwash Area,Potwash Machine JC/0310301,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Team Restaurant,Scullery Room 030235,Clean Rack (Corner),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Team Restaurant,Scullery Room 030235,Dish Washer Machine JC/0320301,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Galley,SS,3,Team Restaurant,Scullery Room 030235,Garbage Bins,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,M,3,Team Restaurant 2,Service Line,Compressor JC/0320125 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,M,3,Team Restaurant 2,Service Line,Compressor JC/0320102 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,M,3,Team Restaurant 2,Beverage Station,Compressor JC/0320128 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,SS,3,Team Restaurant 2,Beverage Station,Mug Rack (Left Entrance),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,M,3,Team Restaurant 1,Service Line,Compressor JC/0310608G (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,M,3,Team Restaurant 1,Service Line,Compressor JC/0310603 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,M,3,Team Restaurant 1,Beverage Station,Utility Sink (Technical Space),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,SS,3,Team Restaurant 1,Beverage Station,Glass Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Team Restaurant,SS,3,Team Restaurant 1,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Dry Store 030126,Saucel Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Dry Store 030126,Chocolate Products Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Dry Store 030126,Entrance (Man Trap Alarm Button),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Provisions Corridor,EFK by Pipes LHS,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Provisions Corridor,Fruit & Veg Room 13 RHS ,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Provisions Corridor,Fruit & Veg Room 12 RHS ,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,SS,3,Upper Provision,Provision Embarkation,Side Door System Control STBD,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,SS,3,Upper Provision,Provision Embarkation,Side Door System Control PORT,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Provision Embarkation,Fire Ext by White Speaker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Beverage Store (Marina Lounge),Entrance LHS,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,3,Upper Provision,Beverage Store (Marina Lounge),Soda Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,2,Lower Provision,Dry Store,Grains Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Provisions,S,2,Lower Provision,Dry Store,Allergen Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,14,Sky Bar,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,14,Sky Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,12,Helios Pool & Bar,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,12,Helios Pool & Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,11,Malt & Whiskey Bar,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,11,Explora Lounge,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,11,The Conservatory Pool & Bar,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,11,The Conservatory Pool & Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,10,Atoll Pool & Bar,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,10,Atoll Pool & Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,6,Team Fun & Social Bar,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,6,Team Fun & Social Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,5,Astern Pool & Bar,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,5,Astern Pool & Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,5,Astern Lounge,Service Counter,Speed Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,5,Astern Lounge,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,5,Crema Café,Service Counter,Compressor JC/ 0530216 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,5,Crema Café,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,5,Sakura Bar,Service Counter,Speed rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,4,Mixology Bar,Service Counter,Speed Rack FWD,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,4,Mixology Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,4,Mediterranean Yacht Bar,Service Counter,Coffee Machine,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,4,Wine Cellar,Service Counter,Compressor JC/ 0410420 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,4,Lobby Bar,Service Counter,Speed Rack PORT,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,M,4,Lobby Bar,Service Counter,Speed Rack STBD,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Bars,SS,4,Lobby Bar,Pantry,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Spa,S,5,Spa ,Pantry,Cleaning Material Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Spa,S,5,Spa ,Pantry,Pantry Door (Opposite),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Recycling_Centre,SS,3,Main Garbage,Processing Room,Can/Tins Compactor,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Recycling_Centre,SS,3,Main Garbage,Processing Room,Glass Crusher,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Recycling_Centre,SS,3,Main Garbage,Processing Room,Plastic Compactor,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Recycling_Centre,SS,3,Main Garbage,Processing Room,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Recycling_Centre,SS,3,Main Garbage,Processing Room,Bone Crusher,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,10,Housekeeping Pantries,Captain Pantry FWD,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,10,Housekeeping Pantries,Pantry AFT,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,9,Housekeeping Pantries,Pantry AFT,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,9,Housekeeping Pantries,Pantry FWD,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,8,Housekeeping Pantries,Pantry FWD,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,8,Housekeeping Pantries,Pantry AFT,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,7,Housekeeping Pantries,Pantry AFT,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,7,Housekeeping Pantries,Pantry FWD,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,6,Housekeeping Pantries,Pantry FWD,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Housekeeping,SS,6,Housekeeping Pantries,Pantry AFT,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,2,Main Laundry,Washing Areas,Detergent Locker (Corner),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,2,Main Laundry,Washing Areas,Blue Washer Machines (Between),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,2,Main Laundry,Dryer Locker,Dryer Machine 2 (Rear),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,2,Main Laundry,Folding Room,Mangler Machine,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,2,Main Laundry,Towel Room,Blue Towel Rack,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,1,Vallet Room,Washing Area,Machine Eco Friendly JC/L01036,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,1,Vallet Room,Washing Area,Electrical Panel LHS,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Laundry,SS,1,Crew Laundry,Washing Area,Washing Mcn JC/L 01090G (Rear),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Fwd Port,Artisanal,Compressor JC/1120810Q (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Fwd Port,Charcuterie,Compressor  JC/1120810M (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Fwd Stbd,The Orchard,Compressor  JC/1120708 (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Fwd Stbd,Nectar Juice,Hand Wash Sink JC/1121104B,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Aft Port,Sushi,Compressor  JC/1121104 A (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Aft Port,Sushi,Hand Wash Sink JC/1121104B,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Aft Port,Fruit of the Ocean,Compressor  JC/11201023C (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Mid,Chef De Cuisine,Compressor  JC/1120645D (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Mid,Destinations,Compressor  JC/1120645C (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Aft Stbd,Destinations,Hand Wash Sink,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Buffet,M,11,Buffet Aft Stbd,Grill,Compressor  JC/1120928E (T/S),QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Room Service,SS,11,,Room Service,Cleaning Materials Locker,QRC
Explora 2,EXPJ-EXP2,EXPJ,EXP2,Room Service,SS,11,,Room Service,Ice Machine,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The Poolside Galley,Galley,Dry Store Locker LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The Poolside Galley,Galley,Fire Blanket,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The Poolside Galley,Galley,Coldwell Tech Space STBD,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Dish Wash ,Clean Area Shelves,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Dish Wash ,Dirty Area (Pre-Wash Counter),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pot Wash,Clean Area Shelves,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pot Wash,Dirty Area Shelves,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry PORT,Preparation Table,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry PORT,Hot Cabinet #4 RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry PORT,Fridges 8.59B & 8.60A (Between),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry PORT,Hand Wash Sink LHS FWD,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Ice Cream Station PORT,Ice Cream Well #1 & #2 (Tech Space),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet PORT,Fridge FWD (WHB),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet PORT,Fridge 8.55A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet PORT,Induction Plate (Tech Space),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet PORT,Fridge 8.58B,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry STBD,Working Table,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry STBD,Fridge 8.70A LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry STBD,Small Ice Machine,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,8,The View Galley,Pantry STBD,RHS Corridor Corner,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet STBD,Fridge 8.65C,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet STBD,Induction Plate (Tech Space),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet STBD,Fridge 8.68A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Buffet STBD,Fridge FWD (WHB),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,8,The View Galley,Ice Cream Station STBD,Ice Cream Well #1 & #2 (TS),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,4,Main Galley,Lido Preparation Room,Fridge 4.2A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Lido Preparation Room,Upright Fridge BC2 RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Glass Wash Area,Bins,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Glass Wash Area,Corner (Clean Area RHS),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Glass Wash Area,Rack Storage Area LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Dish Wash ,Multiple Hand Wash Sink,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Dish Wash ,Clean Area RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Dish Wash ,Dirty Area (RHS Corner),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Dish Wash ,Cleaning Locker LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,4,Main Galley,Cold Galley,Fridge 4.33B,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,4,Main Galley,Cold Galley,Fridge 4.35C,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,4,Main Galley,Cold Galley,Fridge 4.37A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,4,Main Galley,Cold Galley,Fridge 4.40A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Cold Galley,Hand Wash Sink LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Cold Galley,Dirty Area RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Cold Galley,Table (Opp. Fridge 4.42B),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Bakery & Pastry,Cleaning Locker LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,4,Main Galley,Bakery & Pastry,Fridge 4.32D,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,4,Main Galley,Bakery & Pastry,Proofing Cabinet RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,,Fire Extinguisher 4.11B,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,,Fridge 4.32A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,,Fire Extinguisher 4.11,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,,Fridge 4.52,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Main Entrance (FSD 4.2.037),Dry Store Cabinet ,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Fish Preparation,Utilty Sink LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Fish Preparation,Cleaning Locker,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Fish Preparation,Fridge 4.30C,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,S,ovens (between),,Consumable Locker,Storage Shelf LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Pot Wash Area,Clean Area (LHS WHB),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Pot Wash Area,Clean Area Entrance RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Pot Wash Area,Pulper ,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Pot Wash Area,Dirty Area LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Hot Galley,Cleaning Locker LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Hot Galley,Salamander LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Hot Galley,Rational Ovens Small (Between),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Hot Galley,Rational Oven Big (Rear),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Hot Galley,Fridge 4.20A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Grill Station,Fridge 4.18A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Grill Station,Fridge 4.19B,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Grill Station,Fridge 4.15A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Grill Station,Bain Marie #6,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Soup Station,Cleaning Locker,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Soup Station,Steam Kettle LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Soup Station,Fridge 4.12A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Soup Station,Fridge 4.13A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Breakfast Station,Fridge 4.10A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Breakfast Station,Fridge 4.11A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Breakfast Station,Fridge 4.9A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Breakfast Station,Fridge 4.8A,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Breakfast Station,Upright Fridge 4.7B RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Breakfast Station,Ice Cream Freezer (Tech Space),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Main Galley Stbd,Fire Screen Door 4.2.041 RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),,Main Galley Stbd,Ice Machines (Between),QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),,Main Galley Stbd,Fire Hydrant Station 4.15,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),Colours & Taste Galley,Grill Station,Fire Screen Door 4.3.032 LHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),Colours & Taste Galley,Grill Station,Fridge 4.49B,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),Colours & Taste Galley,Grill Station,Utility Sink RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,M,ovens (between),Colours & Taste Galley,Grill Station,Fridge 4.48B,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),Colours & Taste Galley,Grill Station,Upright Fridge 4.47 RHS,QRC
Bolette,FOCL-BOLE,FOCL,BOLE,Galley,SS,ovens (between),Colours & Taste Galley,Ware Wash Area,Clean Area LHS,QRC
