Ship_Name,Mnemonic_Both,Mnemmonic_Fleet,Mnemonic_Ship,EFK_Type,Deck_No,Department,Area,Location,Install_Date,Type_UVT,Count Type
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,5,Galley,Pantry,Entrance PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,5,Galley,Dish Wash ,Bins STBD (White Menus), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Galley,Veg & Fruit Prep.,Bins PORT (Opp. Clean Rack), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Galley,Veg & Fruit Prep.,Pulper PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Galley ,Crew Galley ,Main Door (FD04606), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Galley ,Crew Galley ,Pot Wash Bins, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Galley ,Crew Galley ,Cold Section Bins, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Officers Mess,Wash Hand Basin (Skt 046214), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Officers Mess,Plate Scrape, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Staff Mess,Plate Scrape, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Staff Mess,Fire Locker (Picture), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Staff Mess,Port Hole 4 & 5, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,PO Mess,Plate Scrape, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,PO Mess,Service Line & Picture, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Crew Mess (Small),Service Line (Store Request Folder), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Crew Mess (Small),Port Hole 1, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Crew Mess (Large),Door Release FD04702, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Crew Mess (Large),Extinguisher (FP 703.209), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Crew Mess (Large),Clock, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Messes,Crew Mess (Large),Plate Scrape, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Bars,Crew Bar,Bins (Television), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Bars,Crew Bar,Crew Stair Door 43 (Notice 35.01.01), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Loading Area,Yellow Rail (Grey Pipe), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Loading Area,Cart Wash 1245 (Door Release), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Loading Area,Elevator Door 1 & 2 (Yellow Sign), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Loading Area,Elevator 4, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Loading Area,Corner PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Loading Area,Vegetable Prep (Opposite), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Corridor,Fire Point 803.004, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Corridor,Bins (WTD 401), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Provisions,Corridor,Fire Point 802.120, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,3,Provisions,Liquor Store,Entrance, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,3,Provisions,Elevator 1,Elevator 1 (Green Exit Sign), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,3,Provisions,Alcatel Wi-Fi,Alcatel Wi-Fi, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-90,4,Garbage,Sorting Room,Bins, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-90,4,Garbage,Garbage Room,Densifier, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-90,4,Garbage,Garbage Room,Feeders & Hoppers (Rear), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-90,4,Garbage,Garbage Room,Main Plan, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,African Bar,Dirty Station 4 AFT STBD (Plan), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,African Bar, Dirty Station 6 AFT STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,African Bar,Dirty Station 7 AFT PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,African Bar,Dirty Station 8 PORT (Plan), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,African Bar,Fire Locker STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,African Bar,Fire Locker S46 PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Bin Area PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Dirty Napkin Container (Opp. WHB), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Dirty Station 9, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Beverage Station PORT (Opp. Tbl Stn 9), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Daily Special Section PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Vegetarian & Health PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Dirty Station 11 PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Beverage Station PORT (Ice Machine), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Pasta Station, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Pizza Station (Sveba Oven), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Dirty Station FWD PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Soup of the day (Telephone), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Salad Bar STBD (Telephone), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Pasta STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Salad STBD (Fruit Station), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Beverage Station STBD (Ice Machine), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Vegetable & Health STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Daily Special STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Beverage Station FWD STBD (Ice machine), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Beverage Station FWD PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Dirty Station 3 (Crew Door/Dessert), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fly Shield 2,14,Buffet,Zanzi Bar ,Ethnic, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,14,Buffet,Dish Wash Port,Oven PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,14,Buffet,Pot Wash,White Speaker PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,14,Buffet,Main Corridor,Red Alarms STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,14,Buffet,Main Corridor,Fire Point 719.018 STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,14,Buffet,Pot Wash ,Pulper PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,14,Buffet,Pot Wash ,Hi-Fog CRV547 STBD, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,14,Buffet,Pizza Section,Bins PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID (Corridor STDB),Air Conditioning Room 445, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID (Corridor STDB),Fire Point 407.002 PORT, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID (Corridor STDB),Smile Mirror, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway FWD STBD,Entrance Door, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway FWD PORT,White Electric TFE43, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway FWD (Crew Corridor),One Family Sign, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway FWD (Crew Corridor),Liquor Shop (FD04203), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID STBD,One Family Sign (Green Exit Sign), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID STBD,CCTV (Notice 34.02.00), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID PORT,Closing Fire damper (FDR50402), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID (Prov Corridor),Officers Mess, ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,Fusion 4,4,Deck,Gangway MID (Prov Corridor),Alcatel Wi-Fi (Crew Stairs 47), ,STD,QRC
MSC Fantasia,MSCX-FANT,MSCX,FANT,GLU-60,4,Deck,Gangway MID (Prov Corridor),Suitcase Trollies (Opp. Changing Rm 316), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,18,Galley,Yacht Club Galley,Dish Wash (Opposite), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,15,Galley,Lido Galley,Telephone 2592, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,15,Galley,Lido Galley,Dish Wash STBD (Bins), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,15,Galley,Lido Galley,Dish Wash PORT (Bins), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,15,Galley,Lido Galley,Co2 Alarm, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,19,Galley,One Pool,Pantry (Bins), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,19,Galley,One Pool,Entrance, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,6,Galley,Upper Galley,Fire Door 678, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,6,Galley,Upper Galley,Fire Door 6612 & 674, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,6,Galley,Upper Galley,Fire Door 6711, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,6,Galley,Upper Galley,Fire Door 673 & 6613, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,5,Galley,Main Galley,Hot Section (Fire Damper), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,5,Galley,Main Galley,Chemical Locker, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,5,Galley,Main Galley,Cold Galley (Co2 Alarm), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,5,Galley,Main Galley,Garde Manger (FP 703.049), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,5,Galley,Main Galley,Dish Wash Opposite (Bins), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,5,Galley,Pastry Area,Manual Call Point 703.022, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes, Crew Burger Mess,Plate Scrape, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes, Crew Burger Mess,Port Hole 1 & 2, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes, Crew Burger Mess,Fire Damper Door, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Crew Mess Int.,Plate Scrape , ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Crew Mess Int.,International Sign, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Crew Mess Int.,Port Hole 1, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Crew Mess Int.,Wash Hand Basin, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Crew Mess,Food Waste (Wash Hand Basin), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Crew Mess,Large Wash Hand Basin, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,4,Messes,Crew Mess,Fire Door 04 624, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Mediterranean Restaurant,Television, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Mediterranean Restaurant,Port Hole 1 & 2, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Mediterranean Restaurant,Port Hole 5 & 6, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,Mediterranean Restaurant,Mediterranean Sign, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,International Restaurant,International Sign, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,International Restaurant,Bins, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Messes,International Restaurant,Port Hole 1 & 2, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,4,Messes,International Restaurant,Fire Door 04 632, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,3,Provisions,Provision Corridor,NEC Wi-Fi, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,3,Provisions,Provision Corridor,Fish store 195 (Opposite), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,3,Provisions,Provision Corridor,Red Wine 181, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,3,Provisions,Preparation Corridor,Telephone No. 2187, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Provisions,Loading Area,Shell Door 419 STBD (Pipes) , ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Provisions,Loading Area,Telephone No. 2193, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Provisions,Loading Area,Water Tight Door 402, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Provisions,Loading Area,NEC Wi-Fi, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Provisions,Loading Area,Shell Door 420 PORT, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Provisions,Crew Corridor,Provision Office, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Fire Door 15720, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Men Toilet Sign, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Women Toilet Sign, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Fire Door 15717, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Bakery AFT STBD, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Bakery FWD STBD, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Buffet Bar (RHS Column), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Buffet Bar (LHS Column), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Center Section, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Entrance Door FWD STBD (FP 513.040), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Bakery FWD PORT (Column), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Clearing Station 3 (Centre), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Family & Kids, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Cereals & Yogurt (Co2 Alarm), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Eggs & Omelettes (Co2 Alarm), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Main Deck Doors PORT (WHB), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,15,Buffet,Market Place Buffet,Telephone No. 2910, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Garbage,Garbage Room,Marpol Sign, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Garbage,Garbage Room,Glass Crusher, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Garbage,Garbage Room,Wash Bin Entrance, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fly Shield 2,4,Garbage,Garbage Room,Incinerator Entrance, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,8,Deck,Crew Disco,Entrance Door, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,8,Deck,Crew Disco,Port Hole 1 & 2, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,8,Deck,Crew Disco,Mirror (Bins), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Crew Corridor,Wash Bin Room 341, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Crew Corridor,Stairs (INDIA), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Crew Corridor,Crew Stairs 3 PORT, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Crew Corridor,Telephone No. 2046, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Crew Corridor,Print Shop (Opposite), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Deck,Crew Bar,Bins (Telephone), ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,GLU-60,4,Deck,Crew Bar,Port Hole 3, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Luggage Room FWD STBD,Internet Point IT351042 , ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Pax Gangway FWD PORT,Fire Plan STBD , ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Pax Gangway MID STBD,Internet Point IT553209, ,STD,QRC
MSC Grandiosa,MSCX-GRAN,MSCX,GRAN,Fusion 4,4,Deck,Crew Gangway MID PORT,Power Breaker, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,MSC White Uplighter,12,Bars,Disco bar,FIRE EXT 12.69, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,11,Galley,Grill pantry,FIRE EXT  11.5.11, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,FIRE POINT 23.31 PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,DIRTY STATION  PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet, FD 11605 PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,FD 23.27 PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,TELEPHONE 2603 PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,WINE CELLAR  PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,WINE CELLAR  STBD, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,TELPHONE 2604 STBD, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,FD 23.24 STBD, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet, FD 11606 STBD, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,FIRE POINT 23.18 STBD, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,FLY SHIELD 2,11,Restaurant,Buffet,DIRTY STATION STBD, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,MSC White Uplighter,6,Restaurant,Lappocampo, STATION NO 16  STBD, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,MSC White Uplighter,6,Restaurant,Lappocampo, STATION 18 PORT.S, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,6,Galley,Dis Wash ,FIRE POINT 20.45, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,6,Galley,Hot Galley,FOOD LIFT LHS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,6,Galley,Pantry, FIRE POINT 20.33, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Pantry,FIRE EXT 5.6.26.PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Pastry, FIRE EXT 19/69.PS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Pot wash,BIN, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Hot Galley,TV RHS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Garde manger,SLAISING MACHINE RHS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Garde manger,TABLE 1.STBD RHS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Dis Wash ,PUBLIC ADDRESS RHS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,GLU-60,5,Galley,Galley corridor,FIRE POINT.20.60 LHS, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,MSC White Uplighter,5,Restaurant,Labussola, Mater'D Desk AFT, ,STD,QRC
MSC Lirica,MSCX-LIRI,MSCX,LIRI,MSC White Uplighter,5,Restaurant,Labussola, Mater'D Desk AFT, ,STD,QRC
